"North Atlantic Imports, LLC",,,,,,,,,,,,,,,,,,,,,
NAI,,,,,,,,,,,,,,,,,,,,,
Custom Stock Ledger MTD Xudong,,,,,,,,,,,,,,,,,,,,,
"October 1, 2021 - October 25, 2021",,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Item ,Location ,Description ,Class ,Department ,Subsidiary ,Beginning Inv Qty On-hand ,Beginning Average Cost ,Beginning Inv On-hand Value ,Receipts ,Other Inv Inputs ,Total Input Quantity ,Value of Inputs ,Last Receipt Date ,Sales ,Other Inv Outputs ,Total Output Quantity ,Value of Outputs ,LAST SALES DATE ,Ending Inv Qty On-hand ,Ending Average Cost ,Ending Inv On-hand Value 
5129,Retail Store,Scrubbing Replacement Pads - 5 pack,2.2 - Cooking Utensils,- No Department -,NAI,4,$0.83 ,$3.33 ,0,0,0,$0.00 ,,3,0,3,$2.50 ,10/8/2021,1,$0.83 ,$0.83 
5130,Retail Store,5130 CAST IRON 3 SECTION SAUCE TRAY WITH WOOD BASE,2.3 - Griddle Accessories,- No Department -,NAI,20,$5.95 ,$119.00 ,,,,,,,,,,,20,$5.95 ,$119.00 
5130,Damaged Location BP,5130 CAST IRON 3 SECTION SAUCE TRAY WITH WOOD BASE,2.3 - Griddle Accessories,- No Department -,NAI,120,$5.95 ,$714.00 ,,,,,,,,,,,120,$5.95 ,$714.00 
5131,Damaged Location BP,5131 CAST IRON OVAL SERVING PLATTER WITH WOOD BASE,2.3 - Griddle Accessories,- No Department -,NAI,108,$5.80 ,$626.40 ,,,,,,,,,,,108,$5.80 ,$626.40 
5131,Retail Store,5131 CAST IRON OVAL SERVING PLATTER WITH WOOD BASE,2.3 - Griddle Accessories,- No Department -,NAI,6,$5.80 ,$34.80 ,0,0,0,$0.00 ,,6,0,6,$34.80 ,10/8/2021,0,$0.00 ,$0.00 
5135,Damaged Location BP,5135 CAST IRON ROUND GRIDDLE DISH - LARGE,2.3 - Griddle Accessories,- No Department -,NAI,276,$3.50 ,$966.00 ,,,,,,,,,,,276,$3.50 ,$966.00 
5135,Retail Store,5135 CAST IRON ROUND GRIDDLE DISH - LARGE,2.3 - Griddle Accessories,- No Department -,NAI,53,$3.50 ,$185.50 ,0,0,0,$0.00 ,,4,0,4,$14.00 ,10/8/2021,49,$3.50 ,$171.50 
5136,Damaged Location BP,5136 CAST IRON SMALL SAUCE POT WITH WOOD BASE,2 - NonGriddle,- No Department -,NAI,320,$3.50 ,"$1,120.00 ",,,,,,,,,,,320,$3.50 ,"$1,120.00 "
5136,Retail Store,5136 CAST IRON SMALL SAUCE POT WITH WOOD BASE,2 - NonGriddle,- No Department -,NAI,45,$3.50 ,$157.50 ,0,0,0,$0.00 ,,3,0,3,$10.50 ,10/21/2021,42,$3.50 ,$147.00 
5137,Retail Store,5137 CAST IRON FAJITA PLATE WITH WOOD BASE,2.3 - Griddle Accessories,- No Department -,NAI,5,$3.97 ,$19.85 ,0,0,0,$0.00 ,,3,0,3,$11.91 ,10/8/2021,2,$3.97 ,$7.94 
5137,Damaged Location BP,5137 CAST IRON FAJITA PLATE WITH WOOD BASE,2.3 - Griddle Accessories,- No Department -,NAI,50,$3.97 ,$198.50 ,,,,,,,,,,,50,$3.97 ,$198.50 
5139,Retail Store,5139 CAST IRON TORTILLA PRESS - 8 INCH,2.3 - Griddle Accessories,- No Department -,NAI,13,$6.55 ,$85.15 ,0,0,0,$0.00 ,,4,0,4,$26.20 ,10/14/2021,9,$6.55 ,$58.95 
5139,Damaged Location BP,5139 CAST IRON TORTILLA PRESS - 8 INCH,2.3 - Griddle Accessories,- No Department -,NAI,84,$6.55 ,$550.20 ,,,,,,,,,,,84,$6.55 ,$550.20 
5141,Retail Store,Blackstone Wok Spatula,2 - NonGriddle,- No Department -,NAI,1,$2.25 ,$2.25 ,,,,,,,,,,,1,$2.25 ,$2.25 
5144,Retail Store,5144 BLACKSTONE WOK SPATULA & LADLE KIT,2.2 - Cooking Utensils,- No Department -,NAI,1,$5.29 ,$5.29 ,,,,,,,,,,,1,$5.29 ,$5.29 
5145,Retail Store,"5145 BLACKSTONE WOK SPATULA, LADLE & CLEANING WHISK KIT",2.2 - Cooking Utensils,- No Department -,NAI,6,$6.67 ,$40.02 ,,,,,,,,,,,6,$6.67 ,$40.02 
5147,BPUT1,FRONT to REAR Grease Surround Table Conversion Kit,2.3 - Griddle Accessories,- No Department -,NAI,57,$2.72 ,$154.93 ,0,0,0,$0.00 ,,0,2,2,$5.44 ,,55,$2.72 ,$149.49 
5147,BPUT2,FRONT to REAR Grease Surround Table Conversion Kit,2.3 - Griddle Accessories,- No Department -,NAI,360,$2.72 ,$978.54 ,,,,,,,,,,,360,$2.72 ,$978.54 
5151,Damaged Location BP,Stainless Steel Butter Roller,2.2 - Cooking Utensils,- No Department -,NAI,47,$9.00 ,$422.80 ,0,2,2,$18.07 ,,0,47,47,$422.80 ,,2,$9.04 ,$18.07 
5151,BPUT1,Stainless Steel Butter Roller,2.2 - Cooking Utensils,- No Department -,NAI,"10,642",$9.00 ,"$95,778.31 ",0,"2,000","2,000","$18,460.00 ",,244,2,246,"$2,218.17 ",10/25/2021,"12,396",$9.04 ,"$112,020.14 "
5151,Retail Store,Stainless Steel Butter Roller,2.2 - Cooking Utensils,- No Department -,NAI,1,$8.98 ,$8.98 ,0,2,2,$17.99 ,,2,0,2,$17.98 ,10/15/2021,1,$8.99 ,$8.99 
5151,BPUT2,Stainless Steel Butter Roller,2.2 - Cooking Utensils,- No Department -,NAI,0,$0.00 ,$0.00 ,0,45,45,$404.81 ,,0,0,0,$0.00 ,,45,$9.00 ,$404.81 
5151,Transit,Stainless Steel Butter Roller,2.2 - Cooking Utensils,- No Department -,NAI,"7,000",$9.23 ,"$64,610.00 ",0,0,0,$0.00 ,,0,"2,000","2,000","$18,460.00 ",,"5,000",$9.23 ,"$46,150.00 "
5153,BPUT1,Deluxe Taco Rack,2.2 - Cooking Utensils,- No Department -,NAI,168,$4.00 ,$671.88 ,0,"30,000","30,000","$123,000.00 ",,"6,243","3,132","9,375","$38,432.09 ",10/25/2021,"20,793",$4.10 ,"$85,239.79 "
5153,Damaged Location BP,Deluxe Taco Rack,2.2 - Cooking Utensils,- No Department -,NAI,0,$0.00 ,$0.00 ,0,108,108,$442.70 ,,0,0,0,$0.00 ,,108,$4.10 ,$442.70 
5153,BPUT2,Deluxe Taco Rack,2.2 - Cooking Utensils,- No Department -,NAI,0,$0.00 ,$0.00 ,0,"3,024","3,024","$12,396.73 ",,0,0,0,$0.00 ,,"3,024",$4.10 ,"$12,396.73 "
5153,Transit,Deluxe Taco Rack,2.2 - Cooking Utensils,- No Department -,NAI,"40,000",$4.10 ,"$164,000.00 ","4,582",0,"4,582","$18,786.20 ",10/17/2021,0,"30,000","30,000","$123,000.00 ",,"14,582",$4.10 ,"$59,786.20 "
5154,BPUT1,Stainless Braided Hose Regulator,2.4 - Hoses/Conversion Kits,- No Department -,NAI,0,$0.00 ,$0.00 ,0,"24,003","24,003","$138,907.37 ",,"1,768",24,"1,792","$10,370.47 ",10/25/2021,"22,211",$5.79 ,"$128,536.90 "
5154,Retail Store,Stainless Braided Hose Regulator,2.4 - Hoses/Conversion Kits,- No Department -,NAI,11,$5.70 ,$62.69 ,0,0,0,$0.00 ,,4,0,4,$22.80 ,10/1/2021,7,$5.70 ,$39.89 
5154,Transit,Stainless Braided Hose Regulator,2.4 - Hoses/Conversion Kits,- No Department -,NAI,"24,000",$5.79 ,"$138,890.00 ",0,0,0,$0.00 ,,0,"24,000","24,000","$138,890.00 ",,0,$0.00 ,$0.00 
5154,Damaged Location BP,Stainless Braided Hose Regulator,2.4 - Hoses/Conversion Kits,- No Department -,NAI,8,$5.70 ,$45.60 ,0,24,24,$138.89 ,,0,0,0,$0.00 ,,32,$5.77 ,$184.49 
5155,Damaged Location BP,Classic Universal Black Cover-Small,2 - NonGriddle,- No Department -,NAI,3,$2.90 ,$8.70 ,,,,,,,,,,,3,$2.90 ,$8.70 
5163,Retail Store,Side Shelf Cutting Board-Large Units,2.3 - Griddle Accessories,- No Department -,NAI,2,$6.53 ,$13.06 ,0,0,0,$0.00 ,,2,0,2,$13.06 ,10/1/2021,0,$0.00 ,$0.00 
5163,Transit,Side Shelf Cutting Board-Large Units,2.3 - Griddle Accessories,- No Department -,NAI,"7,503",$6.69 ,"$50,195.07 ",0,0,0,$0.00 ,,0,"3,999","3,999","$26,753.31 ",,"3,504",$6.69 ,"$23,441.76 "
5163,BPUT1,Side Shelf Cutting Board-Large Units,2.3 - Griddle Accessories,- No Department -,NAI,"5,228",$6.53 ,"$34,143.20 ",0,"3,999","3,999","$26,753.31 ",,457,0,457,"$3,003.44 ",10/25/2021,"8,770",$6.60 ,"$57,893.07 "
5164,BPUT1,Rib Rack,2.2 - Cooking Utensils,- No Department -,NAI,165,$5.60 ,$924.00 ,0,0,0,$0.00 ,,12,0,12,$67.20 ,10/21/2021,153,$5.60 ,$856.80 
5169,BPUT1,5169- Propane Tank Adapter Hose with Regulator,2.4 - Hoses/Conversion Kits,- No Department -,NAI,2,$2.51 ,$5.01 ,,,,,,,,,,,2,$2.51 ,$5.01 
5173,BPUT1,5173 BLACKSTONE DELUXE TACO RACK,2.3 - Griddle Accessories,- No Department -,NAI,0,$0.00 ,$0.00 ,0,"4,008","4,008","$33,106.08 ",,0,0,0,$0.00 ,,"4,008",$8.26 ,"$33,106.08 "
5173,Transit,5173 BLACKSTONE DELUXE TACO RACK,2.3 - Griddle Accessories,- No Department -,NAI,"4,008",$8.26 ,"$33,106.08 ","2,004",0,"2,004","$16,553.04 ",10/17/2021,0,"4,008","4,008","$33,106.08 ",,"2,004",$8.26 ,"$16,553.04 "
5195,Damaged Location BP,Griddle Spatula with Signature Plastic Handle & Debossed Logo,2.2 - Cooking Utensils,- No Department -,NAI,0,$0.00 ,$0.00 ,0,56,56,$169.86 ,,0,4,4,$12.08 ,,52,$3.03 ,$157.78 
5195,BPUT1,Griddle Spatula with Signature Plastic Handle & Debossed Logo,2.2 - Cooking Utensils,- No Department -,NAI,"7,426",$3.00 ,"$22,278.00 ",0,"13,680","13,680","$41,815.85 ",,"1,089",64,"1,153","$3,464.31 ",10/22/2021,"19,953",$3.04 ,"$60,629.54 "
5195,BPUT2,Griddle Spatula with Signature Plastic Handle & Debossed Logo,2.2 - Cooking Utensils,- No Department -,NAI,0,$0.00 ,$0.00 ,0,"11,320","11,320","$34,673.21 ",,0,0,0,$0.00 ,,"11,320",$3.06 ,"$34,673.21 "
5195,Retail Store,Griddle Spatula with Signature Plastic Handle & Debossed Logo,2.2 - Cooking Utensils,- No Department -,NAI,4,$3.00 ,$12.00 ,0,4,4,$12.08 ,,5,0,5,$15.02 ,10/19/2021,3,$3.02 ,$9.06 
5195,Transit,Griddle Spatula with Signature Plastic Handle & Debossed Logo,2.2 - Cooking Utensils,- No Department -,NAI,"43,673",$3.05 ,"$133,019.00 ","39,160",0,"39,160","$120,612.80 ",10/17/2021,0,"25,000","25,000","$76,489.06 ",,"57,833",$3.06 ,"$177,142.74 "
5200,BPUT1,Round Medium Basting Cover,2.2 - Cooking Utensils,- No Department -,NAI,2,$6.25 ,$12.50 ,0,"10,072","10,072","$64,850.29 ",,38,16,54,$347.72 ,10/22/2021,"10,020",$6.44 ,"$64,515.07 "
5200,Transit,Round Medium Basting Cover,2.2 - Cooking Utensils,- No Department -,NAI,"10,000",$6.44 ,"$64,400.00 ",0,0,0,$0.00 ,,0,"10,000","10,000","$64,400.00 ",,0,$0.00 ,$0.00 
5200,Damaged Location BP,Round Medium Basting Cover,2.2 - Cooking Utensils,- No Department -,NAI,248,$6.25 ,"$1,550.00 ",0,12,12,$77.26 ,,0,248,248,"$1,552.07 ",,12,$6.27 ,$75.19 
5200,Retail Store,Round Medium Basting Cover,2.2 - Cooking Utensils,- No Department -,NAI,6,$6.25 ,$37.50 ,0,2,2,$12.52 ,,6,0,6,$37.51 ,10/22/2021,2,$6.26 ,$12.51 
5225,Transit,Hamburger Spatula - Solid Blade,2.2 - Cooking Utensils,- No Department -,NAI,"42,296",$3.81 ,"$161,293.80 ","15,180",0,"15,180","$58,291.20 ",10/17/2021,0,"19,700","19,700","$75,186.97 ",,"37,776",$3.82 ,"$144,398.03 "
5225,Damaged Location BP,Hamburger Spatula - Solid Blade,2.2 - Cooking Utensils,- No Department -,NAI,0,$0.00 ,$0.00 ,0,64,64,$241.87 ,,0,4,4,$15.10 ,,60,$3.78 ,$226.77 
5225,BPUT1,Hamburger Spatula - Solid Blade,2.2 - Cooking Utensils,- No Department -,NAI,"20,713",$3.75 ,"$77,673.72 ",0,"17,700","17,700","$67,542.01 ",,"1,468","3,900","5,368","$20,265.38 ",10/25/2021,"33,045",$3.78 ,"$124,950.35 "
5225,BPUT2,Hamburger Spatula - Solid Blade,2.2 - Cooking Utensils,- No Department -,NAI,0,$0.00 ,$0.00 ,0,"5,840","5,840","$22,164.83 ",,0,4,4,$15.29 ,,"5,836",$3.80 ,"$22,149.54 "
5225,Retail Store,Hamburger Spatula - Solid Blade,2.2 - Cooking Utensils,- No Department -,NAI,5,$3.75 ,$18.75 ,0,4,4,$15.10 ,,3,0,3,$11.25 ,10/7/2021,6,$3.77 ,$22.60 
5227,Transit,Angle Scraper - 5-inch,2.2 - Cooking Utensils,- No Department -,NAI,"32,064",$2.52 ,"$80,760.00 ",,,,,,,,,,,"32,064",$2.52 ,"$80,760.00 "
5227,Damaged Location BP,Angle Scraper - 5-inch,2.2 - Cooking Utensils,- No Department -,NAI,0,$0.00 ,$0.00 ,0,8,8,$20.00 ,,0,0,0,$0.00 ,,8,$2.50 ,$20.00 
5227,BPUT1,Angle Scraper - 5-inch,2.2 - Cooking Utensils,- No Department -,NAI,"11,683",$2.50 ,"$29,207.50 ",0,0,0,$0.00 ,,"9,396",9,"9,405","$23,512.50 ",10/25/2021,"2,278",$2.50 ,"$5,695.00 "
5228,Retail Store,Scraper Tongs - 14 inch,2.2 - Cooking Utensils,- No Department -,NAI,1,$2.00 ,$2.00 ,0,0,0,$0.00 ,,1,0,1,$2.00 ,10/7/2021,0,$0.00 ,$0.00 
5228,BPUT1,Scraper Tongs - 14 inch,2.2 - Cooking Utensils,- No Department -,NAI,438,$2.01 ,$880.26 ,0,"20,040","20,040","$41,033.71 ",,368,24,392,$788.70 ,10/15/2021,"20,086",$2.05 ,"$41,125.27 "
5228,Damaged Location BP,Scraper Tongs - 14 inch,2.2 - Cooking Utensils,- No Department -,NAI,0,$0.00 ,$0.00 ,0,8,8,$16.38 ,,0,0,0,$0.00 ,,8,$2.05 ,$16.38 
5228,Transit,Scraper Tongs - 14 inch,2.2 - Cooking Utensils,- No Department -,NAI,"26,000",$2.05 ,"$53,188.93 ","20,000",0,"20,000","$41,000.00 ",10/17/2021,0,"20,000","20,000","$40,951.71 ",,"26,000",$2.05 ,"$53,237.22 "
5229,Transit,Griddle Spatula Set - 2 piece (Walmart Exclusive),2.2 - Cooking Utensils,- No Department -,NAI,"64,200",$5.60 ,"$359,360.96 ","12,800",0,"12,800","$72,192.00 ",10/17/2021,0,"30,000","30,000","$168,100.44 ",,"47,000",$5.61 ,"$263,452.52 "
5229,Retail Store,Griddle Spatula Set - 2 piece (Walmart Exclusive),2.2 - Cooking Utensils,- No Department -,NAI,0,$0.00 ,$0.00 ,0,4,4,$22.39 ,,1,0,1,$5.60 ,10/19/2021,3,$5.60 ,$16.79 
5229,Damaged Location BP,Griddle Spatula Set - 2 piece (Walmart Exclusive),2.2 - Cooking Utensils,- No Department -,NAI,0,$0.00 ,$0.00 ,0,428,428,"$2,395.74 ",,0,4,4,$22.39 ,,424,$5.60 ,"$2,373.35 "
5229,BPUT1,Griddle Spatula Set - 2 piece (Walmart Exclusive),2.2 - Cooking Utensils,- No Department -,NAI,546,$5.52 ,"$3,016.23 ",0,"30,000","30,000","$168,100.44 ",,90,428,518,"$2,894.28 ",10/21/2021,"30,028",$5.60 ,"$168,222.39 "
5236,Transit,5236 Griddle Press: Large,2.2 - Cooking Utensils,- No Department -,NAI,"11,700",$8.99 ,"$105,183.00 ",,,,,,,,,,,"11,700",$8.99 ,"$105,183.00 "
5236,Damaged Location BP,5236 Griddle Press: Large,2.2 - Cooking Utensils,- No Department -,NAI,0,$0.00 ,$0.00 ,0,2,2,$17.98 ,,0,0,0,$0.00 ,,2,$8.99 ,$17.98 
5236,BPUT1,5236 Griddle Press: Large,2.2 - Cooking Utensils,- No Department -,NAI,"15,616",$8.99 ,"$140,387.84 ",0,0,0,$0.00 ,,"1,964",2,"1,966","$17,674.34 ",10/25/2021,"13,650",$8.99 ,"$122,713.50 "
5237,Retail Store,BLKST SM GRIDDLE PRESS,2.2 - Cooking Utensils,- No Department -,NAI,7,$7.65 ,$53.53 ,0,0,0,$0.00 ,,7,0,7,$53.53 ,10/22/2021,0,$0.00 ,$0.00 
5237,BPUT1,BLKST SM GRIDDLE PRESS,2.2 - Cooking Utensils,- No Department -,NAI,"9,675",$7.70 ,"$74,497.50 ",0,0,0,$0.00 ,,"1,923",0,"1,923","$14,807.10 ",10/25/2021,"7,752",$7.70 ,"$59,690.40 "
5237,Transit,BLKST SM GRIDDLE PRESS,2.2 - Cooking Utensils,- No Department -,NAI,"17,120",$7.70 ,"$131,824.00 ",,,,,,,,,,,"17,120",$7.70 ,"$131,824.00 "
5237,Damaged Location BP,BLKST SM GRIDDLE PRESS,2.2 - Cooking Utensils,- No Department -,NAI,148,$7.70 ,"$1,139.60 ",0,0,0,$0.00 ,,0,2,2,$15.40 ,,146,$7.70 ,"$1,124.20 "
5238,Transit,"Target Tool Kit (Includes 1780, 5046, 5047, 5062, 5071, 5072, 5089)",2.2 - Cooking Utensils,- No Department -,NAI,"3,000",$14.64 ,"$43,920.00 ",0,0,0,$0.00 ,,0,"3,000","3,000","$43,920.00 ",,0,$0.00 ,$0.00 
5238,BPUT1,"Target Tool Kit (Includes 1780, 5046, 5047, 5062, 5071, 5072, 5089)",2.2 - Cooking Utensils,- No Department -,NAI,0,$0.00 ,$0.00 ,0,"3,000","3,000","$43,920.00 ",,0,0,0,$0.00 ,,"3,000",$14.64 ,"$43,920.00 "
5242,Transit,Egg Ring Tray 6 Round Sections,2.3 - Griddle Accessories,- No Department -,NAI,"30,000",$2.90 ,"$87,000.00 ",0,0,0,$0.00 ,,0,"30,000","30,000","$87,000.00 ",,0,$0.00 ,$0.00 
5242,Retail Store,Egg Ring Tray 6 Round Sections,2.3 - Griddle Accessories,- No Department -,NAI,0,$0.00 ,$0.00 ,0,24,24,$69.47 ,,16,0,16,$46.31 ,10/22/2021,8,$2.90 ,$23.16 
5242,Damaged Location BP,Egg Ring Tray 6 Round Sections,2.3 - Griddle Accessories,- No Department -,NAI,0,$0.00 ,$0.00 ,0,187,187,$536.93 ,,0,144,144,$415.37 ,,43,$2.83 ,$121.56 
5242,Returns Received,Egg Ring Tray 6 Round Sections,2.3 - Griddle Accessories,- No Department -,NAI,0,$0.00 ,$0.00 ,0,1,1,$0.00 ,,0,1,1,$0.00 ,,0,$0.00 ,$0.00 
5242,BPUT1,Egg Ring Tray 6 Round Sections,2.3 - Griddle Accessories,- No Department -,NAI,42,$0.00 ,$0.00 ,0,"30,120","30,120","$87,345.90 ",,"3,027",228,"3,255","$9,424.44 ",10/25/2021,"26,907",$2.90 ,"$77,921.46 "
5244,BPUT1,17-inch Tabletop Griddle Backpack,2.1 - Bags & Covers,- No Department -,NAI,"3,085",$19.70 ,"$60,774.50 ",0,0,0,$0.00 ,,103,0,103,"$2,029.10 ",10/22/2021,"2,982",$19.70 ,"$58,745.40 "
5244,Damaged Location BP,17-inch Tabletop Griddle Backpack,2.1 - Bags & Covers,- No Department -,NAI,59,$19.70 ,"$1,162.35 ",,,,,,,,,,,59,$19.70 ,"$1,162.35 "
5244,Retail Store,17-inch Tabletop Griddle Backpack,2.1 - Bags & Covers,- No Department -,NAI,3,$19.71 ,$59.12 ,0,0,0,$0.00 ,,1,0,1,$19.71 ,10/14/2021,2,$19.71 ,$39.41 
5249,BPUT2,"""Natural Gas Conversion Kit - Large items (WM)  Orange connector""",2.4 - Hoses/Conversion Kits,- No Department -,NAI,0,$0.00 ,$0.00 ,0,"10,880","10,880","$135,020.80 ",,0,0,0,$0.00 ,,"10,880",$12.41 ,"$135,020.80 "
5249,Returns Received,"""Natural Gas Conversion Kit - Large items (WM)  Orange connector""",2.4 - Hoses/Conversion Kits,- No Department -,NAI,0,$0.00 ,$0.00 ,0,18,18,$223.38 ,,0,18,18,$223.38 ,,0,$0.00 ,$0.00 
5249,BPUT1,"""Natural Gas Conversion Kit - Large items (WM)  Orange connector""",2.4 - Hoses/Conversion Kits,- No Department -,NAI,"2,528",$12.41 ,"$31,372.48 ",0,"12,000","12,000","$148,920.00 ",,584,"11,241","11,825","$146,748.25 ",10/22/2021,"2,703",$12.41 ,"$33,544.23 "
5249,Damaged Location BP,"""Natural Gas Conversion Kit - Large items (WM)  Orange connector""",2.4 - Hoses/Conversion Kits,- No Department -,NAI,142,$12.41 ,"$1,762.22 ",0,377,377,"$4,678.57 ",,0,2,2,$24.82 ,,517,$12.41 ,"$6,415.97 "
5249,Retail Store,"""Natural Gas Conversion Kit - Large items (WM)  Orange connector""",2.4 - Hoses/Conversion Kits,- No Department -,NAI,4,$12.41 ,$49.64 ,0,0,0,$0.00 ,,2,0,2,$24.82 ,10/21/2021,2,$12.41 ,$24.82 
5249,Transit,"""Natural Gas Conversion Kit - Large items (WM)  Orange connector""",2.4 - Hoses/Conversion Kits,- No Department -,NAI,"12,000",$12.41 ,"$148,920.00 ",0,0,0,$0.00 ,,0,"12,000","12,000","$148,920.00 ",,0,$0.00 ,$0.00 
5251,Retail Store,Includes: (1) Dinosaur Pancake Mold (1) Pig Pancake Mold (1) Teddy Bear Pancake Mold (2) 16 ounce bottles with iconography (4) 8 ounce bottles with iconography,2.2 - Cooking Utensils,- No Department -,NAI,0,$0.00 ,$0.00 ,0,6,6,$38.52 ,,6,0,6,$38.52 ,10/22/2021,0,$0.00 ,$0.00 
5251,Damaged Location BP,Includes: (1) Dinosaur Pancake Mold (1) Pig Pancake Mold (1) Teddy Bear Pancake Mold (2) 16 ounce bottles with iconography (4) 8 ounce bottles with iconography,2.2 - Cooking Utensils,- No Department -,NAI,0,$0.00 ,$0.00 ,0,6,6,$38.52 ,,0,6,6,$38.52 ,,0,$0.00 ,$0.00 
5251,Transit,Includes: (1) Dinosaur Pancake Mold (1) Pig Pancake Mold (1) Teddy Bear Pancake Mold (2) 16 ounce bottles with iconography (4) 8 ounce bottles with iconography,2.2 - Cooking Utensils,- No Department -,NAI,"2,500",$6.14 ,"$15,350.00 ","4,500",0,"4,500","$27,630.00 ",10/14/2021,0,"2,500","2,500","$15,350.00 ",,"4,500",$6.14 ,"$27,630.00 "
5251,BPUT1,Includes: (1) Dinosaur Pancake Mold (1) Pig Pancake Mold (1) Teddy Bear Pancake Mold (2) 16 ounce bottles with iconography (4) 8 ounce bottles with iconography,2.2 - Cooking Utensils,- No Department -,NAI,"1,309",$6.42 ,"$8,403.78 ",0,"2,500","2,500","$15,350.00 ",,302,6,308,"$1,925.05 ",10/21/2021,"3,501",$6.23 ,"$21,828.73 "
5263,BPUT1,Griddle Tool Caddy,2.1 - Bags & Covers,- No Department -,NAI,182,$13.08 ,"$2,380.18 ",0,0,0,$0.00 ,,49,0,49,$640.91 ,10/22/2021,133,$13.08 ,"$1,739.27 "
5274,BPUT1,"Egg Rings, Silicone 8 Pack: 4 Round, 4 Square",2.2 - Cooking Utensils,- No Department -,NAI,1,$6.56 ,$6.56 ,0,"3,000","3,000","$20,280.00 ",,73,76,149,"$1,007.23 ",10/22/2021,"2,852",$6.76 ,"$19,279.33 "
5274,Transit,"Egg Rings, Silicone 8 Pack: 4 Round, 4 Square",2.2 - Cooking Utensils,- No Department -,NAI,"3,000",$6.76 ,"$20,280.00 ",0,0,0,$0.00 ,,0,"3,000","3,000","$20,280.00 ",,0,$0.00 ,$0.00 
5275,Damaged Location BP,Adventure Ready 3 piece set,2.2 - Cooking Utensils,- No Department -,NAI,0,$0.00 ,$0.00 ,0,12,12,$102.70 ,,0,8,8,$68.47 ,,4,$8.56 ,$34.23 
5275,Transit,Adventure Ready 3 piece set,2.2 - Cooking Utensils,- No Department -,NAI,"3,000",$8.71 ,"$26,130.00 ","6,252",0,"6,252","$54,454.92 ",10/17/2021,0,"3,000","3,000","$26,130.00 ",,"6,252",$8.71 ,"$54,454.92 "
5275,Retail Store,Adventure Ready 3 piece set,2.2 - Cooking Utensils,- No Department -,NAI,0,$0.00 ,$0.00 ,0,8,8,$68.47 ,,0,0,0,$0.00 ,,8,$8.56 ,$68.47 
5275,BPUT1,Adventure Ready 3 piece set,2.2 - Cooking Utensils,- No Department -,NAI,655,$8.50 ,"$5,567.46 ",0,"3,000","3,000","$26,130.00 ",,85,16,101,$863.58 ,10/25/2021,"3,554",$8.68 ,"$30,833.88 "
5280,Damaged Location BP,Heavy-Duty Scraper with Signature Series Handle,2.2 - Cooking Utensils,- No Department -,NAI,28,$3.12 ,$87.36 ,0,60,60,$189.42 ,,0,0,0,$0.00 ,,88,$3.15 ,$276.78 
5280,Transit,Heavy-Duty Scraper with Signature Series Handle,2.2 - Cooking Utensils,- No Department -,NAI,"28,272",$3.18 ,"$89,904.08 ","2,228",0,"2,228","$7,129.60 ",10/7/2021,0,"17,772","17,772","$56,540.41 ",,"12,728",$3.18 ,"$40,493.27 "
5280,Retail Store,Heavy-Duty Scraper with Signature Series Handle,2.2 - Cooking Utensils,- No Department -,NAI,4,$3.12 ,$12.48 ,0,0,0,$0.00 ,,4,0,4,$12.48 ,10/19/2021,0,$0.00 ,$0.00 
5280,BPUT1,Heavy-Duty Scraper with Signature Series Handle,2.2 - Cooking Utensils,- No Department -,NAI,"5,913",$3.12 ,"$18,448.56 ",0,"13,304","13,304","$42,325.09 ",,"1,129",56,"1,185","$3,723.38 ",10/25/2021,"18,032",$3.16 ,"$57,050.27 "
5280,BPUT2,Heavy-Duty Scraper with Signature Series Handle,2.2 - Cooking Utensils,- No Department -,NAI,0,$0.00 ,$0.00 ,0,"4,500","4,500","$14,316.44 ",,0,4,4,$12.73 ,,"4,496",$3.18 ,"$14,303.71 "
5282,BPUT1,Frying Kit Tongs and Skimmer Spatula,2.2 - Cooking Utensils,- No Department -,NAI,262,$5.24 ,"$1,372.09 ",0,"2,116","2,116","$10,792.50 ",,184,0,184,$963.61 ,10/11/2021,"2,194",$5.11 ,"$11,200.98 "
5282,Retail Store,Frying Kit Tongs and Skimmer Spatula,2.2 - Cooking Utensils,- No Department -,NAI,3,$5.26 ,$15.79 ,0,1,1,$5.26 ,,2,0,2,$10.53 ,10/6/2021,2,$5.26 ,$10.52 
5282,BPUT2,Frying Kit Tongs and Skimmer Spatula,2.2 - Cooking Utensils,- No Department -,NAI,0,$0.00 ,$0.00 ,0,292,292,"$1,536.20 ",,0,0,0,$0.00 ,,292,$5.26 ,"$1,536.20 "
5282,Transit,Frying Kit Tongs and Skimmer Spatula,2.2 - Cooking Utensils,- No Department -,NAI,"4,080",$5.06 ,"$20,660.00 ","5,228",0,"5,228","$26,819.64 ",10/14/2021,0,"2,080","2,080","$10,609.98 ",,"7,228",$5.10 ,"$36,869.66 "
5282,Damaged Location BP,Frying Kit Tongs and Skimmer Spatula,2.2 - Cooking Utensils,- No Department -,NAI,292,$5.26 ,"$1,536.20 ",0,0,0,$0.00 ,,0,292,292,"$1,536.20 ",,0,$0.00 ,$0.00 
