Day of Date Created,Name,Purchase Order,Ship Date,Item,Quantity,Destination,Requested Ship Date,Booked,Customer PO,Name,Expected Receipt Date,Status,unit_cost,Blanket PO
8/23/2021,Shining Era Enterprise Limited,PO15480,12/5/2021,1899,175,,,,SLJ2D,Ace Hardware IMPORT #55931,9/6/2021,Pending Receipt,156,No
8/23/2021,Shining Era Enterprise Limited,PO15481,12/5/2021,1899,175,,,,SLJ2F,Ace Hardware IMPORT #55931,9/6/2021,Pending Receipt,156,No
8/23/2021,Shining Era Enterprise Limited,PO15482,12/5/2021,1899,175,,,,SLJ2W,Ace Hardware IMPORT #55931,9/6/2021,Pending Receipt,156,No
8/23/2021,Shining Era Enterprise Limited,PO15483,12/5/2021,1899,175,,,,SLJ3C,Ace Hardware IMPORT #55931,9/6/2021,Pending Receipt,156,No
8/23/2021,Shining Era Enterprise Limited,PO15484,12/5/2021,1899,175,,,,SLJ3D,Ace Hardware IMPORT #55931,9/6/2021,Pending Receipt,156,No
8/23/2021,Shining Era Enterprise Limited,PO15485,12/5/2021,1899,175,,,,SLJ3F,Ace Hardware IMPORT #55931,9/6/2021,Pending Receipt,156,No
8/23/2021,Shining Era Enterprise Limited,PO15486,12/5/2021,1899,175,,,,SLJ3V,Ace Hardware IMPORT #55931,9/6/2021,Pending Receipt,156,No
8/23/2021,Shining Era Enterprise Limited,PO15487,12/5/2021,1899,175,,,,SLJ9V,Ace Hardware IMPORT #55931,9/6/2021,Pending Receipt,156,No
8/23/2021,Shining Era Enterprise Limited,PO15488,12/12/2021,1899,175,,,,SLJ31,Ace Hardware IMPORT #55931,9/6/2021,Pending Receipt,156,No
8/23/2021,Shining Era Enterprise Limited,PO15489,12/12/2021,1899,175,,,,SLJ33,Ace Hardware IMPORT #55931,9/6/2021,Pending Receipt,156,No
8/23/2021,Shining Era Enterprise Limited,PO15490,12/12/2021,1899,175,,,,SLJ34,Ace Hardware IMPORT #55931,9/6/2021,Pending Receipt,156,No
8/23/2021,Shining Era Enterprise Limited,PO15491,12/12/2021,1899,175,,,,SLJ36,Ace Hardware IMPORT #55931,9/6/2021,Pending Receipt,156,No
8/23/2021,Shining Era Enterprise Limited,PO15492,12/12/2021,1899,175,,,,SLJ37,Ace Hardware IMPORT #55931,9/6/2021,Pending Receipt,156,No
8/23/2021,Shining Era Enterprise Limited,PO15493,12/12/2021,1899,175,,,,SLJ39,Ace Hardware IMPORT #55931,9/6/2021,Pending Receipt,156,No
8/23/2021,Shining Era Enterprise Limited,PO15494,12/12/2021,1899,175,,,,SLJ98,Ace Hardware IMPORT #55931,9/6/2021,Pending Receipt,156,No
8/23/2021,Shining Era Enterprise Limited,PO15495,12/12/2021,1899,175,,,,SLXZ0,Ace Hardware IMPORT #55931,9/6/2021,Pending Receipt,156,No
8/23/2021,Shining Era Enterprise Limited,PO15496,12/12/2021,1899,175,,,,SLXZ1,Ace Hardware IMPORT #55931,9/6/2021,Pending Receipt,156,No
8/23/2021,Shining Era Enterprise Limited,PO15497,12/12/2021,1899,175,,,,SLXZ2,Ace Hardware IMPORT #55931,9/6/2021,Pending Receipt,156,No
8/23/2021,Shining Era Enterprise Limited,PO15498,12/12/2021,1899,175,,,,SLXZ3,Ace Hardware IMPORT #55931,9/6/2021,Pending Receipt,156,No
8/23/2021,Shining Era Enterprise Limited,PO15499,12/12/2021,1899,1050,,,,SLJ3B,Ace Hardware IMPORT #55931,9/6/2021,Pending Receipt,156,No
8/23/2021,Shining Era Enterprise Limited,PO15500,12/12/2021,1899,175,,,,SLJ3W,Ace Hardware IMPORT #55931,9/6/2021,Pending Receipt,156,No
8/23/2021,Shining Era Enterprise Limited,PO15501,12/12/2021,1899,175,,,,SLJ9B,Ace Hardware IMPORT #55931,9/6/2021,Pending Receipt,156,No
8/23/2021,Shining Era Enterprise Limited,PO15502,12/12/2021,1899,175,,,,SLJ9C,Ace Hardware IMPORT #55931,9/6/2021,Pending Receipt,156,No
8/23/2021,Shining Era Enterprise Limited,PO15503,12/12/2021,1899,700,,,,SLJ9D,Ace Hardware IMPORT #55931,9/6/2021,Pending Receipt,156,No
8/23/2021,Shining Era Enterprise Limited,PO15504,12/12/2021,1899,175,,,,SLJ21,Ace Hardware IMPORT #55931,9/6/2021,Pending Receipt,156,No
8/23/2021,Shining Era Enterprise Limited,PO15505,12/12/2021,1899,175,,,,SLJ22,Ace Hardware IMPORT #55931,9/6/2021,Pending Receipt,156,No
8/23/2021,Shining Era Enterprise Limited,PO15506,12/12/2021,1899,175,,,,SLJ23,Ace Hardware IMPORT #55931,9/6/2021,Pending Receipt,156,No
8/23/2021,Shining Era Enterprise Limited,PO15507,12/12/2021,1899,175,,,,SLJ24,Ace Hardware IMPORT #55931,9/6/2021,Pending Receipt,156,No
8/23/2021,Shining Era Enterprise Limited,PO15508,12/18/2021,1899,175,,,,SLJ25,Ace Hardware IMPORT #55931,9/6/2021,Pending Receipt,156,No
8/23/2021,Shining Era Enterprise Limited,PO15509,12/18/2021,1899,175,,,,SLJ26,Ace Hardware IMPORT #55931,9/6/2021,Pending Receipt,156,No
8/23/2021,Shining Era Enterprise Limited,PO15510,12/18/2021,1899,175,,,,SLJ27,Ace Hardware IMPORT #55931,9/6/2021,Pending Receipt,156,No
8/23/2021,Shining Era Enterprise Limited,PO15511,12/18/2021,1899,175,,,,SLJ30,Ace Hardware IMPORT #55931,9/6/2021,Pending Receipt,156,No
8/23/2021,Shining Era Enterprise Limited,PO15512,12/18/2021,1899,175,,,,SLJ32,Ace Hardware IMPORT #55931,9/6/2021,Pending Receipt,156,No
8/23/2021,Shining Era Enterprise Limited,PO15513,12/18/2021,1899,350,,,,SLJ35,Ace Hardware IMPORT #55931,9/6/2021,Pending Receipt,156,No
8/23/2021,Shining Era Enterprise Limited,PO15514,12/18/2021,1899,525,,,,SLJ38,Ace Hardware IMPORT #55931,9/6/2021,Pending Receipt,156,No
8/23/2021,Shining Era Enterprise Limited,PO15515,12/18/2021,1899,350,,,,SLJ99,Ace Hardware IMPORT #55931,9/6/2021,Pending Receipt,156,No
8/23/2021,Shining Era Enterprise Limited,PO15516,12/18/2021,1899,175,,,,SLJCB,Ace Hardware IMPORT #55931,9/6/2021,Pending Receipt,156,No
8/23/2021,Shining Era Enterprise Limited,PO15517,12/18/2021,1899,175,,,,SLJCD,Ace Hardware IMPORT #55931,9/6/2021,Pending Receipt,156,No
8/23/2021,Shining Era Enterprise Limited,PO15518,12/18/2021,1899,175,,,,SLXT3,Ace Hardware IMPORT #55931,9/6/2021,Pending Receipt,156,No
8/23/2021,Shining Era Enterprise Limited,PO15519,12/18/2021,1899,175,,,,SLXT4,Ace Hardware IMPORT #55931,9/6/2021,Pending Receipt,156,No
8/23/2021,Shining Era Enterprise Limited,PO15520,12/18/2021,1899,175,,,,SLJCC,Ace Hardware IMPORT #55931,9/6/2021,Pending Receipt,156,No
8/23/2021,Shining Era Enterprise Limited,PO15521,12/18/2021,1899,175,,,,SLJ01,Ace Hardware IMPORT #55931,9/6/2021,Pending Receipt,156,No
8/23/2021,Shining Era Enterprise Limited,PO15522,11/30/2021,1971,150,,,,1240824-99,"Mid States Distributing Co, Inc : Mid States Distributing Co IMPORT",9/6/2021,Pending Receipt,35.66,No
8/23/2021,Shining Era Enterprise Limited,PO15522,11/30/2021,1813,112,,,,1240824-99,"Mid States Distributing Co, Inc : Mid States Distributing Co IMPORT",9/6/2021,Pending Receipt,58.9,No
8/23/2021,Shining Era Enterprise Limited,PO15522,11/30/2021,1899,110,,,,1240824-99,"Mid States Distributing Co, Inc : Mid States Distributing Co IMPORT",9/6/2021,Pending Receipt,156,No
8/23/2021,Shining Era Enterprise Limited,PO15523,11/30/2021,1971,50,,,,1240826-99,"Mid States Distributing Co, Inc : Mid States Distributing Co IMPORT",9/6/2021,Pending Receipt,35.66,No
8/23/2021,Shining Era Enterprise Limited,PO15523,11/30/2021,1813,56,,,,1240826-99,"Mid States Distributing Co, Inc : Mid States Distributing Co IMPORT",9/6/2021,Pending Receipt,58.9,No
8/23/2021,Shining Era Enterprise Limited,PO15523,11/30/2021,1899,40,,,,1240826-99,"Mid States Distributing Co, Inc : Mid States Distributing Co IMPORT",9/6/2021,Pending Receipt,156,No
8/23/2021,Shining Era Enterprise Limited,PO15523,11/30/2021,1924,204,,,,1240826-99,"Mid States Distributing Co, Inc : Mid States Distributing Co IMPORT",9/6/2021,Pending Receipt,92.5,No
8/23/2021,VL (HK) LIMITED,PO15524,10/25/2021,5437,1128,,,,139027396,Lowes.com : Lowes IMPORT,9/6/2021,Pending Receipt,7.2,No
8/23/2021,VL (HK) LIMITED,PO15524,10/25/2021,5404,1128,,,,139027396,Lowes.com : Lowes IMPORT,9/6/2021,Pending Receipt,8.4,No
8/23/2021,VL (HK) LIMITED,PO15524,10/25/2021,5323,1232,,,,139027396,Lowes.com : Lowes IMPORT,9/6/2021,Pending Receipt,6.28,No
8/23/2021,VL (HK) LIMITED,PO15524,10/25/2021,5327,544,,,,139027396,Lowes.com : Lowes IMPORT,9/6/2021,Pending Receipt,6.78,No
8/23/2021,VL (HK) LIMITED,PO15524,10/25/2021,5329,624,,,,139027396,Lowes.com : Lowes IMPORT,9/6/2021,Pending Receipt,2.22,No
8/23/2021,VL (HK) LIMITED,PO15524,10/25/2021,5330,1660,,,,139027396,Lowes.com : Lowes IMPORT,9/6/2021,Pending Receipt,1.1,No
8/23/2021,VL (HK) LIMITED,PO15524,10/25/2021,5393,909,,,,139027396,Lowes.com : Lowes IMPORT,9/6/2021,Pending Receipt,1.2,No
8/23/2021,VL (HK) LIMITED,PO15524,10/25/2021,5324,490,,,,139027396,Lowes.com : Lowes IMPORT,9/6/2021,Pending Receipt,11.97,No
8/23/2021,VL (HK) LIMITED,PO15524,10/25/2021,5438,176,,,,139027396,Lowes.com : Lowes IMPORT,9/6/2021,Pending Receipt,4,No
8/23/2021,VL (HK) LIMITED,PO15524,10/25/2021,5436,280,,,,139027396,Lowes.com : Lowes IMPORT,9/6/2021,Pending Receipt,9.44,No
8/23/2021,VL (HK) LIMITED,PO15524,10/25/2021,5322,660,,,,139027396,Lowes.com : Lowes IMPORT,9/6/2021,Pending Receipt,12.19,No
8/23/2021,VL (HK) LIMITED,PO15525,10/4/2021,5437,198,,,,139027416,Lowes.com : Lowes IMPORT,9/6/2021,Pending Receipt,7.2,No
8/23/2021,VL (HK) LIMITED,PO15525,10/4/2021,5404,198,,,,139027416,Lowes.com : Lowes IMPORT,9/6/2021,Pending Receipt,8.4,No
8/23/2021,VL (HK) LIMITED,PO15525,10/4/2021,5323,216,,,,139027416,Lowes.com : Lowes IMPORT,9/6/2021,Pending Receipt,6.28,No
8/23/2021,VL (HK) LIMITED,PO15525,10/4/2021,5327,96,,,,139027416,Lowes.com : Lowes IMPORT,9/6/2021,Pending Receipt,6.78,No
8/23/2021,VL (HK) LIMITED,PO15525,10/4/2021,5329,114,,,,139027416,Lowes.com : Lowes IMPORT,9/6/2021,Pending Receipt,2.22,No
8/23/2021,VL (HK) LIMITED,PO15525,10/4/2021,5330,290,,,,139027416,Lowes.com : Lowes IMPORT,9/6/2021,Pending Receipt,1.1,No
8/23/2021,VL (HK) LIMITED,PO15525,10/4/2021,5438,48,,,,139027416,Lowes.com : Lowes IMPORT,9/6/2021,Pending Receipt,4,No
8/23/2021,VL (HK) LIMITED,PO15525,10/4/2021,5436,78,,,,139027416,Lowes.com : Lowes IMPORT,9/6/2021,Pending Receipt,9.44,No
8/23/2021,VL (HK) LIMITED,PO15525,10/4/2021,5326,148,,,,139027416,Lowes.com : Lowes IMPORT,9/6/2021,Pending Receipt,11.66,No
8/23/2021,VL (HK) LIMITED,PO15525,10/4/2021,5322,180,,,,139027416,Lowes.com : Lowes IMPORT,9/6/2021,Pending Receipt,12.19,No
8/23/2021,VL (HK) LIMITED,PO15526,10/25/2021,5437,1188,,,,139027404,Lowes.com : Lowes IMPORT,9/6/2021,Pending Receipt,7.2,No
8/23/2021,VL (HK) LIMITED,PO15526,10/25/2021,5404,1188,,,,139027404,Lowes.com : Lowes IMPORT,9/6/2021,Pending Receipt,8.4,No
8/23/2021,VL (HK) LIMITED,PO15526,10/25/2021,5323,1296,,,,139027404,Lowes.com : Lowes IMPORT,9/6/2021,Pending Receipt,6.28,No
8/23/2021,VL (HK) LIMITED,PO15526,10/25/2021,5327,576,,,,139027404,Lowes.com : Lowes IMPORT,9/6/2021,Pending Receipt,6.78,No
8/23/2021,VL (HK) LIMITED,PO15526,10/25/2021,5329,888,,,,139027404,Lowes.com : Lowes IMPORT,9/6/2021,Pending Receipt,2.22,No
8/23/2021,VL (HK) LIMITED,PO15526,10/25/2021,5330,1740,,,,139027404,Lowes.com : Lowes IMPORT,9/6/2021,Pending Receipt,1.1,No
8/23/2021,VL (HK) LIMITED,PO15526,10/25/2021,5393,1380,,,,139027404,Lowes.com : Lowes IMPORT,9/6/2021,Pending Receipt,1.2,No
8/23/2021,VL (HK) LIMITED,PO15526,10/25/2021,5324,148,,,,139027404,Lowes.com : Lowes IMPORT,9/6/2021,Pending Receipt,11.97,No
8/23/2021,VL (HK) LIMITED,PO15526,10/25/2021,5438,168,,,,139027404,Lowes.com : Lowes IMPORT,9/6/2021,Pending Receipt,4,No
8/23/2021,VL (HK) LIMITED,PO15526,10/25/2021,5436,258,,,,139027404,Lowes.com : Lowes IMPORT,9/6/2021,Pending Receipt,9.44,No
8/23/2021,VL (HK) LIMITED,PO15526,10/25/2021,5322,200,,,,139027404,Lowes.com : Lowes IMPORT,9/6/2021,Pending Receipt,12.19,No
8/23/2021,VL (HK) LIMITED,PO15527,10/4/2021,5437,1710,,,,139027400,Lowes.com : Lowes IMPORT,9/6/2021,Pending Receipt,7.2,No
8/23/2021,VL (HK) LIMITED,PO15527,10/4/2021,5404,1740,,,,139027400,Lowes.com : Lowes IMPORT,9/6/2021,Pending Receipt,8.4,No
8/23/2021,VL (HK) LIMITED,PO15527,10/4/2021,5323,1880,,,,139027400,Lowes.com : Lowes IMPORT,9/6/2021,Pending Receipt,6.28,No
8/23/2021,VL (HK) LIMITED,PO15527,10/4/2021,5327,800,,,,139027400,Lowes.com : Lowes IMPORT,9/6/2021,Pending Receipt,6.78,No
8/23/2021,VL (HK) LIMITED,PO15527,10/4/2021,5329,960,,,,139027400,Lowes.com : Lowes IMPORT,9/6/2021,Pending Receipt,2.22,No
8/23/2021,VL (HK) LIMITED,PO15527,10/4/2021,5330,2500,,,,139027400,Lowes.com : Lowes IMPORT,9/6/2021,Pending Receipt,1.1,No
8/23/2021,VL (HK) LIMITED,PO15527,10/4/2021,5393,414,,,,139027400,Lowes.com : Lowes IMPORT,9/6/2021,Pending Receipt,1.2,No
8/23/2021,VL (HK) LIMITED,PO15527,10/4/2021,5324,222,,,,139027400,Lowes.com : Lowes IMPORT,9/6/2021,Pending Receipt,11.97,No
8/23/2021,VL (HK) LIMITED,PO15527,10/4/2021,5438,32,,,,139027400,Lowes.com : Lowes IMPORT,9/6/2021,Pending Receipt,4,No
8/23/2021,VL (HK) LIMITED,PO15527,10/4/2021,5436,52,,,,139027400,Lowes.com : Lowes IMPORT,9/6/2021,Pending Receipt,9.44,No
8/23/2021,VL (HK) LIMITED,PO15527,10/4/2021,5326,68,,,,139027400,Lowes.com : Lowes IMPORT,9/6/2021,Pending Receipt,11.66,No
8/23/2021,VL (HK) LIMITED,PO15527,10/4/2021,5322,120,,,,139027400,Lowes.com : Lowes IMPORT,9/6/2021,Pending Receipt,12.19,No
8/23/2021,VL (HK) LIMITED,PO15528,12/8/2021,5326,1700,,,,139027460,Lowes.com : Lowes IMPORT,9/6/2021,Pending Receipt,11.66,No
8/23/2021,VL (HK) LIMITED,PO15529,10/7/2021,5404,846,,,,139027436,Lowes.com : Lowes IMPORT,9/6/2021,Pending Receipt,8.4,No
8/23/2021,VL (HK) LIMITED,PO15529,10/7/2021,5323,924,,,,139027436,Lowes.com : Lowes IMPORT,9/6/2021,Pending Receipt,6.28,No
8/23/2021,VL (HK) LIMITED,PO15529,10/7/2021,5330,1250,,,,139027436,Lowes.com : Lowes IMPORT,9/6/2021,Pending Receipt,1.1,No
8/23/2021,VL (HK) LIMITED,PO15529,10/7/2021,5324,742,,,,139027436,Lowes.com : Lowes IMPORT,9/6/2021,Pending Receipt,11.97,No
8/23/2021,VL (HK) LIMITED,PO15529,10/7/2021,5322,1000,,,,139027436,Lowes.com : Lowes IMPORT,9/6/2021,Pending Receipt,12.19,No
8/23/2021,VL (HK) LIMITED,PO15530,12/8/2021,5437,2112,,,,139027471,Lowes.com : Lowes IMPORT,9/6/2021,Pending Receipt,7.2,No
8/23/2021,VL (HK) LIMITED,PO15530,12/8/2021,5327,1016,,,,139027471,Lowes.com : Lowes IMPORT,9/6/2021,Pending Receipt,6.78,No
8/23/2021,VL (HK) LIMITED,PO15530,12/8/2021,5329,1164,,,,139027471,Lowes.com : Lowes IMPORT,9/6/2021,Pending Receipt,2.22,No
8/23/2021,VL (HK) LIMITED,PO15530,12/8/2021,5326,1700,,,,139027471,Lowes.com : Lowes IMPORT,9/6/2021,Pending Receipt,11.66,No
8/23/2021,VL (HK) LIMITED,PO15531,10/4/2021,5437,1269,,,,139027393,Lowes.com : Lowes IMPORT,9/6/2021,Pending Receipt,7.2,No
8/23/2021,VL (HK) LIMITED,PO15531,10/4/2021,5404,1272,,,,139027393,Lowes.com : Lowes IMPORT,9/6/2021,Pending Receipt,8.4,No
8/23/2021,VL (HK) LIMITED,PO15531,10/4/2021,5323,1380,,,,139027393,Lowes.com : Lowes IMPORT,9/6/2021,Pending Receipt,6.28,No
8/23/2021,VL (HK) LIMITED,PO15531,10/4/2021,5327,612,,,,139027393,Lowes.com : Lowes IMPORT,9/6/2021,Pending Receipt,6.78,No
8/23/2021,VL (HK) LIMITED,PO15531,10/4/2021,5329,702,,,,139027393,Lowes.com : Lowes IMPORT,9/6/2021,Pending Receipt,2.22,No
8/23/2021,VL (HK) LIMITED,PO15531,10/4/2021,5330,1870,,,,139027393,Lowes.com : Lowes IMPORT,9/6/2021,Pending Receipt,1.1,No
8/23/2021,VL (HK) LIMITED,PO15531,10/4/2021,5438,144,,,,139027393,Lowes.com : Lowes IMPORT,9/6/2021,Pending Receipt,4,No
8/23/2021,VL (HK) LIMITED,PO15531,10/4/2021,5436,234,,,,139027393,Lowes.com : Lowes IMPORT,9/6/2021,Pending Receipt,9.44,No
8/23/2021,VL (HK) LIMITED,PO15531,10/4/2021,5326,312,,,,139027393,Lowes.com : Lowes IMPORT,9/6/2021,Pending Receipt,11.66,No
8/23/2021,VL (HK) LIMITED,PO15531,10/4/2021,5322,550,,,,139027393,Lowes.com : Lowes IMPORT,9/6/2021,Pending Receipt,12.19,No
8/23/2021,VL (HK) LIMITED,PO15532,10/4/2021,5437,846,,,,139027412,Lowes.com : Lowes IMPORT,9/6/2021,Pending Receipt,7.2,No
8/23/2021,VL (HK) LIMITED,PO15532,10/4/2021,5404,846,,,,139027412,Lowes.com : Lowes IMPORT,9/6/2021,Pending Receipt,8.4,No
8/23/2021,VL (HK) LIMITED,PO15532,10/4/2021,5323,924,,,,139027412,Lowes.com : Lowes IMPORT,9/6/2021,Pending Receipt,6.28,No
8/23/2021,VL (HK) LIMITED,PO15532,10/4/2021,5327,408,,,,139027412,Lowes.com : Lowes IMPORT,9/6/2021,Pending Receipt,6.78,No
8/23/2021,VL (HK) LIMITED,PO15532,10/4/2021,5329,468,,,,139027412,Lowes.com : Lowes IMPORT,9/6/2021,Pending Receipt,2.22,No
8/23/2021,VL (HK) LIMITED,PO15532,10/4/2021,5330,1250,,,,139027412,Lowes.com : Lowes IMPORT,9/6/2021,Pending Receipt,1.1,No
8/23/2021,VL (HK) LIMITED,PO15532,10/4/2021,5438,160,,,,139027412,Lowes.com : Lowes IMPORT,9/6/2021,Pending Receipt,4,No
8/23/2021,VL (HK) LIMITED,PO15532,10/4/2021,5436,254,,,,139027412,Lowes.com : Lowes IMPORT,9/6/2021,Pending Receipt,9.44,No
8/23/2021,VL (HK) LIMITED,PO15532,10/4/2021,5326,148,,,,139027412,Lowes.com : Lowes IMPORT,9/6/2021,Pending Receipt,11.66,No
8/23/2021,VL (HK) LIMITED,PO15532,10/4/2021,5322,600,,,,139027412,Lowes.com : Lowes IMPORT,9/6/2021,Pending Receipt,12.19,No
8/23/2021,VL (HK) LIMITED,PO15533,10/4/2021,5437,1410,,,,139027432,Lowes.com : Lowes IMPORT,9/6/2021,Pending Receipt,7.2,No
8/23/2021,VL (HK) LIMITED,PO15533,10/4/2021,5404,1410,,,,139027432,Lowes.com : Lowes IMPORT,9/6/2021,Pending Receipt,8.4,No
8/23/2021,VL (HK) LIMITED,PO15533,10/4/2021,5323,1540,,,,139027432,Lowes.com : Lowes IMPORT,9/6/2021,Pending Receipt,6.28,No
8/23/2021,VL (HK) LIMITED,PO15533,10/4/2021,5327,680,,,,139027432,Lowes.com : Lowes IMPORT,9/6/2021,Pending Receipt,6.78,No
8/23/2021,VL (HK) LIMITED,PO15533,10/4/2021,5329,774,,,,139027432,Lowes.com : Lowes IMPORT,9/6/2021,Pending Receipt,2.22,No
8/23/2021,VL (HK) LIMITED,PO15533,10/4/2021,5330,2070,,,,139027432,Lowes.com : Lowes IMPORT,9/6/2021,Pending Receipt,1.1,No
8/23/2021,VL (HK) LIMITED,PO15533,10/4/2021,5393,1374,,,,139027432,Lowes.com : Lowes IMPORT,9/6/2021,Pending Receipt,1.2,No
8/23/2021,VL (HK) LIMITED,PO15533,10/4/2021,5438,264,,,,139027432,Lowes.com : Lowes IMPORT,9/6/2021,Pending Receipt,4,No
8/23/2021,VL (HK) LIMITED,PO15533,10/4/2021,5436,424,,,,139027432,Lowes.com : Lowes IMPORT,9/6/2021,Pending Receipt,9.44,No
8/23/2021,VL (HK) LIMITED,PO15533,10/4/2021,5326,68,,,,139027432,Lowes.com : Lowes IMPORT,9/6/2021,Pending Receipt,11.66,No
8/23/2021,VL (HK) LIMITED,PO15534,10/17/2021,5393,2061,,,,139027465,Lowes.com : Lowes IMPORT,9/6/2021,Pending Receipt,1.2,No
8/23/2021,VL (HK) LIMITED,PO15534,10/17/2021,5324,668,,,,139027465,Lowes.com : Lowes IMPORT,9/6/2021,Pending Receipt,11.97,No
8/23/2021,VL (HK) LIMITED,PO15535,10/27/2021,5437,1692,,,,139027467,Lowes.com : Lowes IMPORT,9/6/2021,Pending Receipt,7.2,No
8/23/2021,VL (HK) LIMITED,PO15535,10/27/2021,5404,1692,,,,139027467,Lowes.com : Lowes IMPORT,9/6/2021,Pending Receipt,8.4,No
8/23/2021,VL (HK) LIMITED,PO15535,10/27/2021,5323,1848,,,,139027467,Lowes.com : Lowes IMPORT,9/6/2021,Pending Receipt,6.28,No
8/23/2021,VL (HK) LIMITED,PO15535,10/27/2021,5327,816,,,,139027467,Lowes.com : Lowes IMPORT,9/6/2021,Pending Receipt,6.78,No
8/23/2021,VL (HK) LIMITED,PO15535,10/27/2021,5329,930,,,,139027467,Lowes.com : Lowes IMPORT,9/6/2021,Pending Receipt,2.22,No
8/23/2021,VL (HK) LIMITED,PO15535,10/27/2021,5330,2490,,,,139027467,Lowes.com : Lowes IMPORT,9/6/2021,Pending Receipt,1.1,No
8/23/2021,VL (HK) LIMITED,PO15535,10/27/2021,5324,1634,,,,139027467,Lowes.com : Lowes IMPORT,9/6/2021,Pending Receipt,11.97,No
8/23/2021,VL (HK) LIMITED,PO15535,10/27/2021,5322,2200,,,,139027467,Lowes.com : Lowes IMPORT,9/6/2021,Pending Receipt,12.19,No
8/23/2021,VL (HK) LIMITED,PO15536,10/7/2021,5437,846,,,,139027435,Lowes.com : Lowes IMPORT,9/6/2021,Pending Receipt,7.2,No
8/23/2021,VL (HK) LIMITED,PO15536,10/7/2021,5327,408,,,,139027435,Lowes.com : Lowes IMPORT,9/6/2021,Pending Receipt,6.78,No
8/23/2021,VL (HK) LIMITED,PO15536,10/7/2021,5329,468,,,,139027435,Lowes.com : Lowes IMPORT,9/6/2021,Pending Receipt,2.22,No
8/23/2021,VL (HK) LIMITED,PO15536,10/7/2021,5393,1374,,,,139027435,Lowes.com : Lowes IMPORT,9/6/2021,Pending Receipt,1.2,No
8/23/2021,VL (HK) LIMITED,PO15536,10/7/2021,5436,382,,,,139027435,Lowes.com : Lowes IMPORT,9/6/2021,Pending Receipt,9.44,No
8/23/2021,VL (HK) LIMITED,PO15536,10/7/2021,5326,566,,,,139027435,Lowes.com : Lowes IMPORT,9/6/2021,Pending Receipt,11.66,No
8/23/2021,VL (HK) LIMITED,PO15537,12/8/2021,5323,2312,,,,139027470,Lowes.com : Lowes IMPORT,9/6/2021,Pending Receipt,6.28,No
8/23/2021,VL (HK) LIMITED,PO15537,12/8/2021,5330,3110,,,,139027470,Lowes.com : Lowes IMPORT,9/6/2021,Pending Receipt,1.1,No
8/23/2021,VL (HK) LIMITED,PO15537,12/8/2021,5324,2228,,,,139027470,Lowes.com : Lowes IMPORT,9/6/2021,Pending Receipt,11.97,No
8/23/2021,VL (HK) LIMITED,PO15537,12/8/2021,5322,3000,,,,139027470,Lowes.com : Lowes IMPORT,9/6/2021,Pending Receipt,12.19,No
8/23/2021,VL (HK) LIMITED,PO15538,10/7/2021,5393,1239,,,,139027423,Lowes.com : Lowes IMPORT,9/6/2021,Pending Receipt,1.2,No
8/23/2021,VL (HK) LIMITED,PO15538,10/7/2021,5324,742,,,,139027423,Lowes.com : Lowes IMPORT,9/6/2021,Pending Receipt,11.97,No
8/23/2021,VL (HK) LIMITED,PO15538,10/7/2021,5438,392,,,,139027423,Lowes.com : Lowes IMPORT,9/6/2021,Pending Receipt,4,No
8/23/2021,VL (HK) LIMITED,PO15538,10/7/2021,5436,636,,,,139027423,Lowes.com : Lowes IMPORT,9/6/2021,Pending Receipt,9.44,No
8/23/2021,VL (HK) LIMITED,PO15538,10/7/2021,5322,1000,,,,139027423,Lowes.com : Lowes IMPORT,9/6/2021,Pending Receipt,12.19,No
8/23/2021,VL (HK) LIMITED,PO15539,10/22/2021,5393,2061,,,,139027452,Lowes.com : Lowes IMPORT,9/6/2021,Pending Receipt,1.2,No
8/23/2021,VL (HK) LIMITED,PO15540,10/17/2021,5393,1239,,,,139027450,Lowes.com : Lowes IMPORT,9/6/2021,Pending Receipt,1.2,No
8/23/2021,VL (HK) LIMITED,PO15540,10/17/2021,5324,668,,,,139027450,Lowes.com : Lowes IMPORT,9/6/2021,Pending Receipt,11.97,No
8/23/2021,VL (HK) LIMITED,PO15540,10/17/2021,5438,392,,,,139027450,Lowes.com : Lowes IMPORT,9/6/2021,Pending Receipt,4,No
8/23/2021,VL (HK) LIMITED,PO15540,10/17/2021,5436,636,,,,139027450,Lowes.com : Lowes IMPORT,9/6/2021,Pending Receipt,9.44,No
8/23/2021,VL (HK) LIMITED,PO15540,10/17/2021,5322,1500,,,,139027450,Lowes.com : Lowes IMPORT,9/6/2021,Pending Receipt,12.19,No
8/23/2021,VL (HK) LIMITED,PO15540,10/17/2021,5403,664,,,,139027450,Lowes.com : Lowes IMPORT,9/6/2021,Pending Receipt,6.52,No
8/23/2021,VL (HK) LIMITED,PO15542,10/7/2021,5437,912,,,,139027391,Lowes.com : Lowes IMPORT,9/6/2021,Pending Receipt,7.2,No
8/23/2021,VL (HK) LIMITED,PO15542,10/7/2021,5404,912,,,,139027391,Lowes.com : Lowes IMPORT,9/6/2021,Pending Receipt,8.4,No
8/23/2021,VL (HK) LIMITED,PO15542,10/7/2021,5323,992,,,,139027391,Lowes.com : Lowes IMPORT,9/6/2021,Pending Receipt,6.28,No
8/23/2021,VL (HK) LIMITED,PO15542,10/7/2021,5327,540,,,,139027391,Lowes.com : Lowes IMPORT,9/6/2021,Pending Receipt,6.78,No
