"North Atlantic Imports, LLC",,,,,,,,,,,,,,,,,,,,,
NAI,,,,,,,,,,,,,,,,,,,,,
Custom Stock Ledger YTD Xudong,,,,,,,,,,,,,,,,,,,,,
"January 1, 2021 - October 25, 2021",,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Item ,Location ,Description ,Class ,Department ,Subsidiary ,Beginning Inv Qty On-hand ,Beginning Average Cost ,Beginning Inv On-hand Value ,Receipts ,Other Inv Inputs ,Total Input Quantity ,Value of Inputs ,Last Receipt Date ,Sales ,Other Inv Outputs ,Total Output Quantity ,Value of Outputs ,LAST SALES DATE ,Ending Inv Qty On-hand ,Ending Average Cost ,Ending Inv On-hand Value 
1916,BPUT1,Culinary Stealth 28in Cabinet Griddle w/Air Fryer,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,0,113,113,"$29,135.92 ",,109,2,111,"$28,620.24 ",8/27/2021,2,$257.84 ,$515.68 
1916,Damaged Location BP,Culinary Stealth 28in Cabinet Griddle w/Air Fryer,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,0,1,1,$257.84 ,,0,1,1,$257.84 ,,0,$0.00 ,$0.00 
1923,Transit,Patio 36in Cabinet Griddle W/Airfryer,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,511,0,511,"$143,928.26 ",9/17/2021,0,0,0,$0.00 ,,511,$281.66 ,"$143,928.26 "
1924,Retail Store,Original 28in Griddle Cooking Station W/Hard Cover Bundle,"1.3 - 28"" Griddles",- No Department -,NAI,7,$83.90 ,$587.30 ,0,74,74,"$6,245.46 ",,75,4,79,"$6,658.53 ",10/21/2021,2,$87.12 ,$174.23 
1924,Donations BP,Original 28in Griddle Cooking Station W/Hard Cover Bundle,"1.3 - 28"" Griddles",- No Department -,NAI,0,$0.00 ,$0.00 ,0,2,2,$167.80 ,,0,2,2,$167.80 ,,0,$0.00 ,$0.00 
1924,Transit,Original 28in Griddle Cooking Station W/Hard Cover Bundle,"1.3 - 28"" Griddles",- No Department -,NAI,0,$0.00 ,$0.00 ,"2,020",0,"2,020","$183,375.60 ",9/25/2021,0,"1,212","1,212","$108,635.60 ",,808,$92.50 ,"$74,740.00 "
1924,Damaged Location Ogden,Original 28in Griddle Cooking Station W/Hard Cover Bundle,"1.3 - 28"" Griddles",- No Department -,NAI,0,$0.00 ,$0.00 ,0,1,1,$83.90 ,,0,1,1,$83.90 ,,0,$0.00 ,$0.00 
1924,HQ,Original 28in Griddle Cooking Station W/Hard Cover Bundle,"1.3 - 28"" Griddles",- No Department -,NAI,0,$0.00 ,$0.00 ,0,144,144,"$12,081.60 ",,0,144,144,"$12,081.60 ",,0,$0.00 ,$0.00 
1924,Ogden,Original 28in Griddle Cooking Station W/Hard Cover Bundle,"1.3 - 28"" Griddles",- No Department -,NAI,"2,249",$83.90 ,"$188,691.10 ",0,0,0,$0.00 ,,"1,904",345,"2,249","$188,691.10 ",2/11/2021,0,$0.00 ,$0.00 
1924,Inventory Adjustments,Original 28in Griddle Cooking Station W/Hard Cover Bundle,"1.3 - 28"" Griddles",- No Department -,NAI,0,$0.00 ,$0.00 ,0,1,1,$83.90 ,,0,1,1,$83.90 ,,0,$0.00 ,$0.00 
1924,Returns Received,Original 28in Griddle Cooking Station W/Hard Cover Bundle,"1.3 - 28"" Griddles",- No Department -,NAI,0,$0.00 ,$0.00 ,0,68,68,"$5,705.20 ",,0,68,68,"$5,705.20 ",,0,$0.00 ,$0.00 
1924,WH Transfer,Original 28in Griddle Cooking Station W/Hard Cover Bundle,"1.3 - 28"" Griddles",- No Department -,NAI,0,$0.00 ,$0.00 ,0,345,345,"$28,945.50 ",,0,345,345,"$28,945.50 ",,0,$0.00 ,$0.00 
1924,Damaged Location BP,Original 28in Griddle Cooking Station W/Hard Cover Bundle,"1.3 - 28"" Griddles",- No Department -,NAI,19,$83.90 ,"$1,594.10 ",0,411,411,"$34,533.45 ",,0,430,430,"$36,127.55 ",,0,$0.00 ,$0.00 
1924,BPUT1,Original 28in Griddle Cooking Station W/Hard Cover Bundle,"1.3 - 28"" Griddles",- No Department -,NAI,"3,794",$83.90 ,"$318,316.60 ",0,"1,770","1,770","$155,465.49 ",,"4,985",196,"5,181","$438,422.77 ",10/22/2021,383,$92.32 ,"$35,359.32 "
1932,Retail Store,"Culinary 36in Black Front Panel, 4 Burner Griddle Cooking Station","1.2 - 36"" Griddles",- No Department -,NAI,0,$0.00 ,$0.00 ,0,2,2,$330.00 ,,2,0,2,$330.00 ,7/7/2021,0,$0.00 ,$0.00 
1932,Damaged Location BP,"Culinary 36in Black Front Panel, 4 Burner Griddle Cooking Station","1.2 - 36"" Griddles",- No Department -,NAI,2,$165.00 ,$330.00 ,0,0,0,$0.00 ,,0,2,2,$330.00 ,,0,$0.00 ,$0.00 
1932,Inventory Adjustments,"Culinary 36in Black Front Panel, 4 Burner Griddle Cooking Station","1.2 - 36"" Griddles",- No Department -,NAI,0,$0.00 ,$0.00 ,0,10,10,"$1,650.00 ",,0,10,10,"$1,650.00 ",,0,$0.00 ,$0.00 
1932,BPUT1,"Culinary 36in Black Front Panel, 4 Burner Griddle Cooking Station","1.2 - 36"" Griddles",- No Department -,NAI,42,$165.00 ,"$6,930.00 ",0,1,1,$165.00 ,,31,10,41,"$6,765.00 ",9/14/2021,2,$165.00 ,$330.00 
1933,Returns Received,Culinary 17in Tabletop Griddle w/Hood,"1.5 - 17"" Griddle",- No Department -,NAI,0,$0.00 ,$0.00 ,0,1,1,$44.80 ,,0,1,1,$44.80 ,,0,$0.00 ,$0.00 
1933,Inventory Adjustments,Culinary 17in Tabletop Griddle w/Hood,"1.5 - 17"" Griddle",- No Department -,NAI,0,$0.00 ,$0.00 ,0,10,10,$448.00 ,,0,10,10,$448.00 ,,0,$0.00 ,$0.00 
1933,Damaged Location BP,Culinary 17in Tabletop Griddle w/Hood,"1.5 - 17"" Griddle",- No Department -,NAI,0,$0.00 ,$0.00 ,0,1,1,$44.80 ,,0,1,1,$44.80 ,,0,$0.00 ,$0.00 
1933,BPUT1,Culinary 17in Tabletop Griddle w/Hood,"1.5 - 17"" Griddle",- No Department -,NAI,238,$44.80 ,"$10,662.40 ",0,1,1,$44.80 ,,225,14,239,"$10,707.20 ",7/1/2021,0,$0.00 ,$0.00 
1934,BPUT1,"Culinary 30in Black Front Panel, 3 Burner Griddle Cooking Station","1-Griddles : 1.9: 30"" Griddles",- No Department -,NAI,120,$136.30 ,"$16,356.00 ",0,0,0,$0.00 ,,109,11,120,"$16,356.00 ",5/24/2021,0,$0.00 ,$0.00 
1934,Damaged Location BP,"Culinary 30in Black Front Panel, 3 Burner Griddle Cooking Station","1-Griddles : 1.9: 30"" Griddles",- No Department -,NAI,0,$0.00 ,$0.00 ,0,3,3,$408.90 ,,0,3,3,$408.90 ,,0,$0.00 ,$0.00 
1934,Returns Received,"Culinary 30in Black Front Panel, 3 Burner Griddle Cooking Station","1-Griddles : 1.9: 30"" Griddles",- No Department -,NAI,0,$0.00 ,$0.00 ,0,3,3,$408.90 ,,0,3,3,$408.90 ,,0,$0.00 ,$0.00 
1934,Inventory Adjustments,"Culinary 30in Black Front Panel, 3 Burner Griddle Cooking Station","1-Griddles : 1.9: 30"" Griddles",- No Department -,NAI,0,$0.00 ,$0.00 ,0,10,10,"$1,363.00 ",,0,10,10,"$1,363.00 ",,0,$0.00 ,$0.00 
1934,Retail Store,"Culinary 30in Black Front Panel, 3 Burner Griddle Cooking Station","1-Griddles : 1.9: 30"" Griddles",- No Department -,NAI,0,$0.00 ,$0.00 ,0,2,2,$272.60 ,,2,0,2,$272.60 ,8/24/2021,0,$0.00 ,$0.00 
1935,Damaged Location BP,On The Go 22in Scissor Cart Griddle W/Hood,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,0,3,3,$291.00 ,,0,0,0,$0.00 ,,3,$97.00 ,$291.00 
1935,Transit,On The Go 22in Scissor Cart Griddle W/Hood,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,"1,900",0,"1,900","$184,300.00 ",10/2/2021,0,380,380,"$36,860.00 ",,"1,520",$97.00 ,"$147,440.00 "
1935,BPUT1,On The Go 22in Scissor Cart Griddle W/Hood,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,0,380,380,"$36,860.00 ",,6,3,9,$873.00 ,10/18/2021,371,$97.00 ,"$35,987.00 "
1938,Transit,Prep/Serve & Store Cart - Griddle Original,2-Non-Griddle: 2.6- PPS,- No Department -,NAI,"2,502",$85.55 ,"$214,046.10 ",25,0,25,"$2,138.75 ",2/6/2021,0,"2,527","2,527","$216,184.85 ",,0,$0.00 ,$0.00 
1938,BPUT1,Prep/Serve & Store Cart - Griddle Original,2-Non-Griddle: 2.6- PPS,- No Department -,NAI,0,$0.00 ,$0.00 ,0,36,36,"$3,079.80 ",,36,0,36,"$3,079.80 ",6/14/2021,0,$0.00 ,$0.00 
1938,CA 3PL,Prep/Serve & Store Cart - Griddle Original,2-Non-Griddle: 2.6- PPS,- No Department -,NAI,0,$0.00 ,$0.00 ,0,"2,492","2,492","$213,190.60 ",,"2,490",2,"2,492","$213,190.60 ",3/4/2021,0,$0.00 ,$0.00 
1939,Retail Store,On The Go 17in Cart Griddle w/Hood,"1.5 - 17"" Griddle",- No Department -,NAI,0,$0.00 ,$0.00 ,0,16,16,$881.80 ,,12,0,12,$663.39 ,9/27/2021,4,$54.60 ,$218.41 
1939,Damaged Location BP,On The Go 17in Cart Griddle w/Hood,"1.5 - 17"" Griddle",- No Department -,NAI,7,$54.40 ,$380.80 ,0,32,32,"$1,716.24 ",,0,37,37,"$1,991.10 ",,2,$52.97 ,$105.94 
1939,Transit,On The Go 17in Cart Griddle w/Hood,"1.5 - 17"" Griddle",- No Department -,NAI,409,$54.40 ,"$22,249.60 ","5,708",0,"5,708","$341,447.00 ",10/2/2021,0,"5,566","5,566","$328,432.60 ",,551,$64.00 ,"$35,264.00 "
1939,Returns Received,On The Go 17in Cart Griddle w/Hood,"1.5 - 17"" Griddle",- No Department -,NAI,0,$0.00 ,$0.00 ,0,2,2,$112.96 ,,0,2,2,$112.96 ,,0,$0.00 ,$0.00 
1939,BPUT1,On The Go 17in Cart Griddle w/Hood,"1.5 - 17"" Griddle",- No Department -,NAI,"1,084",$54.40 ,"$58,969.60 ",0,"5,607","5,607","$330,821.60 ",,"5,210",35,"5,245","$297,435.78 ",10/21/2021,"1,446",$63.87 ,"$92,355.42 "
1939,Inventory Adjustments,On The Go 17in Cart Griddle w/Hood,"1.5 - 17"" Griddle",- No Department -,NAI,0,$0.00 ,$0.00 ,0,1,1,$56.49 ,,0,1,1,$56.49 ,,0,$0.00 ,$0.00 
1945,Inventory Adjustments,"Adventure Ready 17in Griddle W/Straight, Folding Legs, Bundle  Includes: 1939: 17 inch Griddle with folding legs,  1542: Griddle tool kit,  5470: Carry Bag","1.5 - 17"" Griddle",- No Department -,NAI,0,$0.00 ,$0.00 ,0,1,1,$55.80 ,,0,1,1,$55.80 ,,0,$0.00 ,$0.00 
1945,Transit,"Adventure Ready 17in Griddle W/Straight, Folding Legs, Bundle  Includes: 1939: 17 inch Griddle with folding legs,  1542: Griddle tool kit,  5470: Carry Bag","1.5 - 17"" Griddle",- No Department -,NAI,158,$55.80 ,"$8,816.40 ","3,750",0,"3,750","$209,250.00 ",2/25/2021,0,"3,908","3,908","$218,066.40 ",,0,$0.00 ,$0.00 
1945,Retail Store,"Adventure Ready 17in Griddle W/Straight, Folding Legs, Bundle  Includes: 1939: 17 inch Griddle with folding legs,  1542: Griddle tool kit,  5470: Carry Bag","1.5 - 17"" Griddle",- No Department -,NAI,0,$0.00 ,$0.00 ,0,2,2,$61.05 ,,2,0,2,$61.05 ,6/18/2021,0,$0.00 ,$0.00 
1945,Returns Received,"Adventure Ready 17in Griddle W/Straight, Folding Legs, Bundle  Includes: 1939: 17 inch Griddle with folding legs,  1542: Griddle tool kit,  5470: Carry Bag","1.5 - 17"" Griddle",- No Department -,NAI,0,$0.00 ,$0.00 ,0,282,282,$0.00 ,,0,282,282,$0.00 ,,0,$0.00 ,$0.00 
1945,BPUT1,"Adventure Ready 17in Griddle W/Straight, Folding Legs, Bundle  Includes: 1939: 17 inch Griddle with folding legs,  1542: Griddle tool kit,  5470: Carry Bag","1.5 - 17"" Griddle",- No Department -,NAI,758,$55.80 ,"$42,296.40 ",0,"4,312","4,312","$226,094.55 ",,"4,938",114,"5,052","$268,317.06 ",10/8/2021,18,$4.11 ,$73.89 
1945,Damaged Location BP,"Adventure Ready 17in Griddle W/Straight, Folding Legs, Bundle  Includes: 1939: 17 inch Griddle with folding legs,  1542: Griddle tool kit,  5470: Carry Bag","1.5 - 17"" Griddle",- No Department -,NAI,0,$0.00 ,$0.00 ,0,368,368,"$4,798.80 ",,0,366,366,"$4,790.59 ",,2,$4.11 ,$8.21 
1948,CA 3PL,Prep/Serve & Store Cart - Pro Series,2-Non-Griddle: 2.6- PPS,- No Department -,NAI,0,$0.00 ,$0.00 ,0,"2,300","2,300","$337,870.00 ",,"2,300",0,"2,300","$337,870.00 ",3/4/2021,0,$0.00 ,$0.00 
1948,Retail Store,Prep/Serve & Store Cart - Pro Series,2-Non-Griddle: 2.6- PPS,- No Department -,NAI,0,$0.00 ,$0.00 ,0,2,2,$293.80 ,,2,0,2,$293.80 ,8/25/2021,0,$0.00 ,$0.00 
1948,Transit,Prep/Serve & Store Cart - Pro Series,2-Non-Griddle: 2.6- PPS,- No Department -,NAI,"2,314",$146.90 ,"$339,926.60 ",206,0,206,"$30,261.40 ",2/6/2021,0,"2,520","2,520","$370,188.00 ",,0,$0.00 ,$0.00 
1948,BPUT1,Prep/Serve & Store Cart - Pro Series,2-Non-Griddle: 2.6- PPS,- No Department -,NAI,0,$0.00 ,$0.00 ,0,216,216,"$31,730.40 ",,213,3,216,"$31,730.40 ",6/14/2021,0,$0.00 ,$0.00 
1948,Damaged Location BP,Prep/Serve & Store Cart - Pro Series,2-Non-Griddle: 2.6- PPS,- No Department -,NAI,0,$0.00 ,$0.00 ,0,3,3,$440.70 ,,0,3,3,$440.70 ,,0,$0.00 ,$0.00 
1961,Transit,Prep/Serve & Store Cart - Adventure Ready,2-Non-Griddle: 2.6- PPS,- No Department -,NAI,"1,342",$76.80 ,"$103,065.60 ","1,592",0,"1,592","$122,265.60 ",2/24/2021,0,"2,934","2,934","$225,331.20 ",,0,$0.00 ,$0.00 
1961,Returns Received,Prep/Serve & Store Cart - Adventure Ready,2-Non-Griddle: 2.6- PPS,- No Department -,NAI,0,$0.00 ,$0.00 ,0,8,8,$152.54 ,,0,8,8,$152.54 ,,0,$0.00 ,$0.00 
1961,Damaged Location BP,Prep/Serve & Store Cart - Adventure Ready,2-Non-Griddle: 2.6- PPS,- No Department -,NAI,0,$0.00 ,$0.00 ,0,6,6,$306.67 ,,0,6,6,$306.67 ,,0,$0.00 ,$0.00 
1961,BPUT1,Prep/Serve & Store Cart - Adventure Ready,2-Non-Griddle: 2.6- PPS,- No Department -,NAI,468,$76.80 ,"$35,942.40 ",0,"2,949","2,949","$225,638.40 ",,"3,246",4,"3,250","$248,843.08 ",10/21/2021,167,$76.27 ,"$12,737.72 "
1961,Retail Store,Prep/Serve & Store Cart - Adventure Ready,2-Non-Griddle: 2.6- PPS,- No Department -,NAI,0,$0.00 ,$0.00 ,0,3,3,$76.27 ,,3,0,3,$76.27 ,8/27/2021,0,$0.00 ,$0.00 
1963,BPUT1,Culinary Pro 28in Rangetop Griddle,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,0,135,135,"$33,158.70 ",,1,0,1,$245.62 ,10/19/2021,134,$245.62 ,"$32,913.08 "
1963,Transit,Culinary Pro 28in Rangetop Griddle,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,"1,800",0,"1,800","$442,116.00 ",10/25/2021,0,135,135,"$33,158.70 ",,"1,665",$245.62 ,"$408,957.30 "
1967,Transit,On The Go 22in Cart Griddle W/Hood,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,"2,700",0,"2,700","$202,131.06 ",10/2/2021,0,"2,274","2,274","$166,002.00 ",,426,$84.81 ,"$36,129.06 "
1967,Returns Received,On The Go 22in Cart Griddle W/Hood,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,0,28,28,"$2,044.00 ",,0,28,28,"$2,044.00 ",,0,$0.00 ,$0.00 
1967,Damaged Location BP,On The Go 22in Cart Griddle W/Hood,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,0,163,163,"$11,680.00 ",,0,162,162,"$11,607.00 ",,1,$73.00 ,$73.00 
1967,Retail Store,On The Go 22in Cart Griddle W/Hood,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,0,20,20,"$1,357.86 ",,17,0,17,"$1,145.22 ",10/19/2021,3,$70.88 ,$212.64 
1967,BPUT1,On The Go 22in Cart Griddle W/Hood,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,0,"2,398","2,398","$174,987.87 ",,"2,093",189,"2,282","$166,581.73 ",9/23/2021,116,$72.47 ,"$8,406.14 "
1967,Inventory Adjustments,On The Go 22in Cart Griddle W/Hood,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,0,8,8,$541.21 ,,0,8,8,$541.21 ,,0,$0.00 ,$0.00 
1968,Damaged Location BP,On The Go 22in Tabletop Griddle w/Hood,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,0,3,3,$183.00 ,,0,1,1,$61.00 ,,2,$61.00 ,$122.00 
1968,BPUT1,On The Go 22in Tabletop Griddle w/Hood,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,0,510,510,"$31,110.00 ",,8,3,11,$671.00 ,10/21/2021,499,$61.00 ,"$30,439.00 "
1968,Retail Store,On The Go 22in Tabletop Griddle w/Hood,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,0,1,1,$61.00 ,,1,0,1,$61.00 ,10/7/2021,0,$0.00 ,$0.00 
1968,Transit,On The Go 22in Tabletop Griddle w/Hood,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,"1,020",0,"1,020","$62,220.00 ",10/16/2021,0,510,510,"$31,110.00 ",,510,$61.00 ,"$31,110.00 "
1969,Transit,RV 22in Tabletop Griddle W/Heat Shield,"1.4 - 22"" Griddle",- No Department -,NAI,592,$47.00 ,"$27,824.00 ","5,920",0,"5,920","$284,041.60 ",10/16/2021,0,592,592,"$27,824.00 ",,"5,920",$47.98 ,"$284,041.60 "
1969,Fleming Sales,RV 22in Tabletop Griddle W/Heat Shield,"1.4 - 22"" Griddle",- No Department -,NAI,855,$46.49 ,"$39,748.41 ",0,592,592,"$27,824.00 ",,"1,445",0,"1,445","$67,478.78 ",4/21/2021,2,$46.82 ,$93.63 
1971,Damaged Location BP,Original 17in Stainless Front Panel Tabletop Griddle,"1.5 - 17"" Griddle",- No Department -,NAI,0,$0.00 ,$0.00 ,0,36,36,"$1,227.32 ",,0,34,34,"$1,156.00 ",,2,$35.66 ,$71.32 
1971,Retail Store,Original 17in Stainless Front Panel Tabletop Griddle,"1.5 - 17"" Griddle",- No Department -,NAI,0,$0.00 ,$0.00 ,0,8,8,$272.00 ,,6,2,8,$272.00 ,7/9/2021,0,$0.00 ,$0.00 
1971,WH Transfer,Original 17in Stainless Front Panel Tabletop Griddle,"1.5 - 17"" Griddle",- No Department -,NAI,0,$0.00 ,$0.00 ,0,3,3,$102.00 ,,0,3,3,$102.00 ,,0,$0.00 ,$0.00 
1971,Transit,Original 17in Stainless Front Panel Tabletop Griddle,"1.5 - 17"" Griddle",- No Department -,NAI,"3,183",$34.00 ,"$108,222.00 ","4,752",0,"4,752","$169,456.32 ",10/2/2021,0,"4,371","4,371","$150,586.08 ",,"3,564",$35.66 ,"$127,092.24 "
1971,Ogden,Original 17in Stainless Front Panel Tabletop Griddle,"1.5 - 17"" Griddle",- No Department -,NAI,0,$0.00 ,$0.00 ,0,3,3,$102.00 ,,3,0,3,$102.00 ,2/17/2021,0,$0.00 ,$0.00 
1971,BPUT1,Original 17in Stainless Front Panel Tabletop Griddle,"1.5 - 17"" Griddle",- No Department -,NAI,"1,122",$34.00 ,"$38,148.00 ",0,"4,398","4,398","$151,504.08 ",,"4,296",38,"4,334","$147,359.32 ",7/13/2021,"1,186",$35.66 ,"$42,292.76 "
1971,Returns Received,Original 17in Stainless Front Panel Tabletop Griddle,"1.5 - 17"" Griddle",- No Department -,NAI,0,$0.00 ,$0.00 ,0,6,6,$204.00 ,,0,6,6,$204.00 ,,0,$0.00 ,$0.00 
1984,Retail Store,Original 36in Griddle w/Front Tray- NO Hard Cover,"1.2 - 36"" Griddles",- No Department -,NAI,0,$0.00 ,$0.00 ,0,52,52,"$6,248.96 ",,50,2,52,"$6,248.96 ",9/27/2021,0,$0.00 ,$0.00 
1984,BPUT1,Original 36in Griddle w/Front Tray- NO Hard Cover,"1.2 - 36"" Griddles",- No Department -,NAI,0,$0.00 ,$0.00 ,0,"4,170","4,170","$537,849.51 ",,"3,898",263,"4,161","$536,688.62 ",10/22/2021,9,$128.99 ,"$1,160.89 "
1984,Damaged Location BP,Original 36in Griddle w/Front Tray- NO Hard Cover,"1.2 - 36"" Griddles",- No Department -,NAI,0,$0.00 ,$0.00 ,0,65,65,"$7,867.65 ",,0,64,64,"$7,738.65 ",,1,$129.00 ,$129.00 
1984,Returns Received,Original 36in Griddle w/Front Tray- NO Hard Cover,"1.2 - 36"" Griddles",- No Department -,NAI,0,$0.00 ,$0.00 ,0,11,11,"$1,419.00 ",,0,11,11,"$1,419.00 ",,0,$0.00 ,$0.00 
1984,Transit,Original 36in Griddle w/Front Tray- NO Hard Cover,"1.2 - 36"" Griddles",- No Department -,NAI,0,$0.00 ,$0.00 ,"3,950",205,"4,155","$535,995.00 ",6/1/2021,0,"4,155","4,155","$535,995.00 ",,0,$0.00 ,$0.00 
2061,Transit,1981 - Tabletop griddle no hood 5445 - Griddle Carry Bag 5562 - 22in Hard cover,"1.4 - 22"" Griddle",- No Department -,NAI,0,$0.00 ,$0.00 ,405,0,405,"$25,421.85 ",8/2/2021,0,405,405,"$25,421.85 ",,0,$0.00 ,$0.00 
2061,Retail Store,1981 - Tabletop griddle no hood 5445 - Griddle Carry Bag 5562 - 22in Hard cover,"1.4 - 22"" Griddle",- No Department -,NAI,0,$0.00 ,$0.00 ,0,1,1,$62.77 ,,1,0,1,$62.77 ,9/30/2021,0,$0.00 ,$0.00 
2061,BPUT1,1981 - Tabletop griddle no hood 5445 - Griddle Carry Bag 5562 - 22in Hard cover,"1.4 - 22"" Griddle",- No Department -,NAI,0,$0.00 ,$0.00 ,0,405,405,"$25,421.85 ",,22,2,24,"$1,506.48 ",10/22/2021,381,$62.77 ,"$23,915.37 "
2061,Damaged Location BP,1981 - Tabletop griddle no hood 5445 - Griddle Carry Bag 5562 - 22in Hard cover,"1.4 - 22"" Griddle",- No Department -,NAI,0,$0.00 ,$0.00 ,0,2,2,$125.54 ,,0,1,1,$62.77 ,,1,$62.77 ,$62.77 
2063,Transit,ProSeries 22in Pedestal Griddle Annual Event,"1.4 - 22"" Griddle",- No Department -,NAI,0,$0.00 ,$0.00 ,5,0,5,$440.65 ,8/2/2021,0,5,5,$440.65 ,,0,$0.00 ,$0.00 
2063,BPUT1,ProSeries 22in Pedestal Griddle Annual Event,"1.4 - 22"" Griddle",- No Department -,NAI,0,$0.00 ,$0.00 ,0,5,5,$440.65 ,,5,0,5,$440.65 ,8/17/2021,0,$0.00 ,$0.00 
3000,BPUT1,Backyard Griddle Cookbook,2.3 - Griddle Accessories,- No Department -,NAI,1,$6.32 ,$6.32 ,0,0,0,$0.00 ,,0,1,1,$6.32 ,,0,$0.00 ,$0.00 
3000,Retail Store,Backyard Griddle Cookbook,2.3 - Griddle Accessories,- No Department -,NAI,0,$0.00 ,$0.00 ,0,1,1,$6.32 ,,1,0,1,$6.32 ,3/3/2021,0,$0.00 ,$0.00 
3016,BPUT1,3016 BLACKSTONE ORANGE APRON,2 - NonGriddle,- No Department -,NAI,22,$5.55 ,$122.10 ,0,0,0,$0.00 ,,14,8,22,$122.10 ,9/2/2021,0,$0.00 ,$0.00 
3016,Retail Store,3016 BLACKSTONE ORANGE APRON,2 - NonGriddle,- No Department -,NAI,1,$5.55 ,$5.55 ,0,9,9,$49.95 ,,10,0,10,$55.50 ,6/11/2021,0,$0.00 ,$0.00 
3016,Damaged Location BP,3016 BLACKSTONE ORANGE APRON,2 - NonGriddle,- No Department -,NAI,2,$5.55 ,$11.10 ,0,0,0,$0.00 ,,0,2,2,$11.10 ,,0,$0.00 ,$0.00 
3018,Retail Store,3018 BLACKSTONE BLUE JEAN APRON,2 - NonGriddle,- No Department -,NAI,1,$5.55 ,$5.55 ,0,0,0,$0.00 ,,1,0,1,$5.55 ,1/18/2021,0,$0.00 ,$0.00 
3018,BPUT1,3018 BLACKSTONE BLUE JEAN APRON,2 - NonGriddle,- No Department -,NAI,1,$4.85 ,$4.85 ,0,0,0,$0.00 ,,1,0,1,$4.85 ,3/16/2021,0,$0.00 ,$0.00 
3019,Damaged Location BP,3019 BLACKSTONE ORANGE SILICONE GLOVES,2.3 - Griddle Accessories,- No Department -,NAI,16,$4.01 ,$64.16 ,0,37,37,$148.37 ,,0,53,53,$212.53 ,,0,$0.00 ,$0.00 
3019,BPUT1,3019 BLACKSTONE ORANGE SILICONE GLOVES,2.3 - Griddle Accessories,- No Department -,NAI,"11,686",$4.01 ,"$46,860.86 ",0,131,131,$525.31 ,,"11,815",2,"11,817","$47,386.17 ",6/11/2021,0,$0.00 ,$0.00 
3019,Ogden,3019 BLACKSTONE ORANGE SILICONE GLOVES,2.3 - Griddle Accessories,- No Department -,NAI,"7,119",$4.01 ,"$28,547.19 ",0,0,0,$0.00 ,,"7,119",0,"7,119","$28,547.19 ",2/24/2021,0,$0.00 ,$0.00 
3019,Retail Store,3019 BLACKSTONE ORANGE SILICONE GLOVES,2.3 - Griddle Accessories,- No Department -,NAI,4,$4.01 ,$16.04 ,0,26,26,$104.26 ,,26,4,30,$120.30 ,7/27/2021,0,$0.00 ,$0.00 
3019,Returns Received,3019 BLACKSTONE ORANGE SILICONE GLOVES,2.3 - Griddle Accessories,- No Department -,NAI,0,$0.00 ,$0.00 ,0,37,37,$148.37 ,,0,37,37,$148.37 ,,0,$0.00 ,$0.00 
3027,BPUT1,3027 RETRO PATCH 7 PANEL HAT-CHARCOAL,4.1 - Hats/Beanies,- No Department -,NAI,0,$0.00 ,$0.00 ,0,144,144,"$1,716.48 ",,0,0,0,$0.00 ,,144,$11.92 ,"$1,716.48 "
3027,Transit,3027 RETRO PATCH 7 PANEL HAT-CHARCOAL,4.1 - Hats/Beanies,- No Department -,NAI,0,$0.00 ,$0.00 ,144,0,144,"$1,716.48 ",10/19/2021,0,144,144,"$1,716.48 ",,0,$0.00 ,$0.00 
3027,Retail Store,3027 RETRO PATCH 7 PANEL HAT-CHARCOAL,4.1 - Hats/Beanies,- No Department -,NAI,0,$0.00 ,$0.00 ,0,1,1,$0.00 ,,1,0,1,$0.00 ,5/5/2021,0,$0.00 ,$0.00 
3034  - XXL,BPUT1,"Shirt - Flattop Frank Seal of Approval, What I Cook On My Griddle, Size XXL",4.2 - Shirts/Hoodies,- No Department -,NAI,24,$5.70 ,$136.80 ,0,0,0,$0.00 ,,2,0,2,$11.40 ,6/18/2021,22,$5.70 ,$125.40 
